DATE,H4-AI7202-02C.PV,H4-TIC7858.PV,H4-FIQ7865.PV,H4-PDI7732.PV
22-06-21 15:33,1.5218,151.8112,1150.924,588.3437
22-06-21 15:34,1.5218,151.8191,1146.6075,577.0895
22-06-21 15:35,1.5218,151.8533,1166.4897,586.3743
22-06-21 15:36,1.529,151.884,1151.0941,588.6616
22-06-21 15:37,1.546,151.902,1142.2046,587.4531
22-06-21 15:38,1.5467,151.9321,1155.4275,594.8852
22-06-21 15:39,1.5467,151.9803,1153.4988,594.0913
22-06-21 15:40,1.5467,152.0497,1143.9572,590.6235
22-06-21 15:41,1.5467,152.1154,1154.628,595.3758
22-06-21 15:42,1.5467,152.1796,1154.5855,596.333
22-06-21 15:43,1.5467,152.2585,1154.6314,596.5439
22-06-21 15:44,1.5467,152.3542,1153.4681,594.6318
22-06-21 15:45,1.5467,152.4255,1152.7052,594.0408
22-06-21 15:46,1.5485,152.5752,1145.4529,595.7999
22-06-21 15:47,1.5528,152.8027,1167.4057,596.0418
22-06-21 15:48,1.553,153.0397,1145.2844,596.7944
22-06-21 15:49,1.553,153.4216,1146.981,596.1285
22-06-21 15:50,1.553,154.0512,1158.7589,591.1625
22-06-21 15:51,1.553,154.907,1151.4397,602.1979
22-06-21 15:52,1.553,155.2693,1141.3403,595.9388
22-06-21 15:53,1.553,154.251,1153.474,594.0851
22-06-21 15:54,1.553,153.2129,1142.8712,593.3873
22-06-21 15:55,1.553,152.683,1141.1805,592.2667
22-06-21 15:56,1.5424,152.427,1150.6141,593.5415
22-06-21 15:57,1.5169,152.2257,1147.2255,598.3605
22-06-21 15:58,1.5158,152.0856,1148.2617,591.4284
22-06-21 15:59,1.5158,151.9949,1149.9461,577.1967
22-06-21 16:00,1.5158,151.9413,1138.5884,606.527
22-06-21 16:01,1.5158,151.8968,1147.9844,595.8209
22-06-21 16:02,1.5158,151.8644,1148.141,598.0132
22-06-21 16:03,1.5158,151.8454,1130.4148,607.613
22-06-21 16:04,1.5158,151.8256,1145.8202,595.0016
22-06-21 16:05,1.5158,151.8114,1153.5315,601.4362
22-06-21 16:06,1.5154,151.826,1142.5925,594.6216
22-06-21 16:07,1.5144,151.8444,1142.7938,598.0326
22-06-21 16:08,1.5143,151.8526,1156.7406,593.4315
22-06-21 16:09,1.5143,151.873,1147.0625,579.4566
22-06-21 16:10,1.5143,151.8888,1144.7126,593.8185
22-06-21 16:11,1.5143,151.8765,1148.2768,595.2817
22-06-21 16:12,1.5143,151.8478,1135.531,588.6074
22-06-21 16:13,1.5143,151.8501,1151.3202,592.2533
22-06-21 16:14,1.5143,151.8651,1156.6022,589.707
22-06-21 16:15,1.5143,151.8834,1134.8972,592.9352
22-06-21 16:16,1.5232,151.9174,1141.7331,589.0116
22-06-21 16:17,1.5448,151.9482,1164.0483,589.3218
22-06-21 16:18,1.5458,151.9871,1144.7441,587.0039
22-06-21 16:19,1.5458,152.0393,1148.1478,584.2942
22-06-21 16:20,1.5458,152.0872,1152.9219,589.6909
22-06-21 16:21,1.5458,152.1395,1139.1463,591.039
22-06-21 16:22,1.5458,152.2208,1141.2835,589.3083
22-06-21 16:23,1.5458,152.2782,1167.9579,588.1657
22-06-21 16:24,1.5458,152.3518,1140.5561,589.3607
22-06-21 16:25,1.5458,152.4317,1144.0062,591.6855
22-06-21 16:26,1.535,152.494,1157.9036,594.6821
22-06-21 16:27,1.5088,152.6016,1147.0376,603.5417
22-06-21 16:28,1.5076,152.8012,1153.4008,592.477
22-06-21 16:29,1.5076,153.2112,1162.5676,592.2127
22-06-21 16:30,1.5076,153.7417,1145.466,595.3539
22-06-21 16:31,1.5076,154.3157,1154.6005,595.6076
22-06-21 16:32,1.5076,155.1175,1171.1264,596.239
22-06-21 16:33,1.5076,155.2768,1148.3237,592.767
22-06-21 16:34,1.5076,154.0973,1135.8598,597.9504
22-06-21 16:35,1.5076,153.2168,1159.2787,598.0195
22-06-21 16:36,1.5071,152.7123,1138.7293,597.8502
22-06-21 16:37,1.5058,152.4698,1144.6625,599.6859
22-06-21 16:38,1.5057,152.311,1170.4722,585.5097
22-06-21 16:39,1.5057,152.2,1139.6457,571.9187
22-06-21 16:40,1.5057,152.1172,1145.6874,599.3625
22-06-21 16:41,1.5057,152.0555,1157.838,592.047
22-06-21 16:42,1.5057,152.0146,1152.4352,592.3021
22-06-21 16:43,1.5057,151.9692,1146.5753,590.9142
22-06-21 16:44,1.5057,151.9375,1151.621,596.8593
22-06-21 16:45,1.5057,151.9089,1133.6365,579.8737
22-06-21 16:46,1.5111,151.868,1146.0705,567.2251
22-06-21 16:47,1.5242,151.8542,1150.0389,589.694
22-06-21 16:48,1.5248,151.8518,1139.9119,592.2489
22-06-21 16:49,1.5248,151.8524,1162.0875,591.5453
22-06-21 16:50,1.5248,151.8904,1165.3225,593.8232
22-06-21 16:51,1.5248,151.9361,1138.3672,590.1493
22-06-21 16:52,1.5248,151.9538,1146.7276,586.0699
22-06-21 16:53,1.5248,151.9412,1151.6641,578.3641
22-06-21 16:54,1.5248,151.9614,1136.8308,585.4965
22-06-21 16:55,1.5248,151.9837,1154.0363,589.7054
22-06-21 16:56,1.5238,151.9894,1165.1535,581.2705
22-06-21 16:57,1.5214,152.0239,1140.8406,590.1466
22-06-21 16:58,1.5212,152.0487,1147.1456,589.3543
22-06-21 16:59,1.5212,152.0624,1149.5677,589.5957
22-06-21 17:00,1.5212,152.0817,1141.7982,587.501
22-06-21 17:01,1.5212,152.1101,1159.5465,585.0846
22-06-21 17:02,1.5212,152.1228,1154.656,591.0408
22-06-21 17:03,1.5212,152.174,1132.756,597.0027
22-06-21 17:04,1.5212,152.2314,1147.2079,591.889
22-06-21 17:05,1.5212,152.3014,1163.6856,588.1361
22-06-21 17:06,1.5235,152.3795,1142.2615,594.7871
22-06-21 17:07,1.5292,152.4746,1137.7314,599.6883
22-06-21 17:08,1.5295,152.5482,1145.0945,590.6437
22-06-21 17:09,1.5295,152.6075,1138.7493,597.6348
22-06-21 17:10,1.5295,152.6902,1161.1049,595.1541
22-06-21 17:11,1.5295,152.7647,1157.1615,589.7948
22-06-21 17:12,1.5295,152.8832,1135.131,602.3599
22-06-21 17:13,1.5295,153.172,1138.7695,608.3262
22-06-21 17:14,1.5295,153.735,1158.1874,606.4679
22-06-21 17:15,1.5295,154.3778,1144.6802,593.9067
22-06-21 17:16,1.5207,155.1156,1135.8364,592.4718
22-06-21 17:17,1.4979,154.948,1149.2139,591.7168
22-06-21 17:18,1.4967,153.6243,1145.2592,595.4794
22-06-21 17:19,1.4967,152.903,1150.0495,593.1645
22-06-21 17:20,1.4967,152.5506,1158.6928,590.5869
22-06-21 17:21,1.4967,152.3487,1133.9691,597.0093
22-06-21 17:22,1.4967,152.2329,1148.1419,592.4451
22-06-21 17:23,1.4967,152.161,1159.9413,578.0987
22-06-21 17:24,1.4967,152.1242,1142.3015,577.4806
22-06-21 17:25,1.4967,152.0714,1139.6894,588.7422
22-06-21 17:26,1.508,152.0329,1151.7313,579.3209
22-06-21 17:27,1.5375,152.0051,1140.3536,570.8432
22-06-21 17:28,1.539,151.9865,1154.0656,591.5937
22-06-21 17:29,1.539,151.9568,1160.1389,595.2315
22-06-21 17:30,1.539,151.9181,1134.807,601.4351
22-06-21 17:31,1.539,151.9327,1142.9136,582.3938
22-06-21 17:32,1.539,151.9392,1154.3069,566.2013
22-06-21 17:33,1.539,151.9262,1152.9247,578.6311
22-06-21 17:34,1.539,151.9383,1160.365,590.0261
22-06-21 17:35,1.539,151.9586,1148.9886,594.2755
22-06-21 17:36,1.538,151.9662,1135.5724,603.4528
22-06-21 17:37,1.5352,151.9814,1142.8764,602.084
22-06-21 17:38,1.5351,151.9897,1166.3615,598.8108
22-06-21 17:39,1.5351,151.9987,1141.2482,590.1402
22-06-21 17:40,1.5351,151.9998,1149.5745,592.9364
22-06-21 17:41,1.5351,152.0092,1150.1629,584.2866
22-06-21 17:42,1.5351,152.0356,1143.3044,602.7274
22-06-21 17:43,1.5351,152.0698,1160.3896,596.5418
22-06-21 17:44,1.5351,152.0847,1149.1319,587.7614
22-06-21 17:45,1.5351,152.0949,1135.5953,590.9019
22-06-21 17:46,1.5306,152.122,1160.0934,593.3119
22-06-21 17:47,1.5189,152.1248,1150.8974,596.5344
22-06-21 17:48,1.5182,152.1409,1153.5707,595.2313
22-06-21 17:49,1.5182,152.1772,1150.1072,594.5865
22-06-21 17:50,1.5182,152.2309,1145.4254,592.0916
22-06-21 17:51,1.5182,152.2615,1136.2549,588.7275
22-06-21 17:52,1.5182,152.2896,1150.6884,587.2408
22-06-21 17:53,1.5182,152.3402,1153.7812,595.1107
22-06-21 17:54,1.5182,152.4062,1139.1184,599.155
22-06-21 17:55,1.5182,152.5071,1150.69,595.4157
22-06-21 17:56,1.5215,152.5912,1146.7327,586.1661
22-06-21 17:57,1.5302,152.6733,1141.3966,583.7749
22-06-21 17:58,1.5307,152.763,1150.2182,589.7243
22-06-21 17:59,1.5307,152.8076,1145.7496,606.82
22-06-21 18:00,1.5307,152.9024,1136.0182,607.6218
22-06-21 18:01,1.5307,153.1715,1145.8285,583.7064
22-06-21 18:02,1.5307,153.6878,1151.5749,590.7041
22-06-21 18:03,1.5307,154.4329,1145.2791,588.4878
22-06-21 18:04,1.5307,154.9862,1145.381,585.498
22-06-21 18:05,1.5307,154.7416,1153.5578,572.507
22-06-21 18:06,1.5255,153.5407,1151.6987,586.5381
22-06-21 18:07,1.5116,152.9713,1145.5332,587.7428
22-06-21 18:08,1.5109,152.7341,1138.819,588.4083
22-06-21 18:09,1.5109,152.5901,1131.83,590.8429
22-06-21 18:10,1.5109,152.5063,1147.351,582.0149
22-06-21 18:11,1.5109,152.4477,1141.4153,563.5095
22-06-21 18:12,1.5109,152.4105,1139.5142,571.0464
22-06-21 18:13,1.5109,152.3549,1143.3587,572.1771
22-06-21 18:14,1.5109,152.2833,1140.8274,590.9181
22-06-21 18:15,1.5109,152.2651,1140.3787,578.2046
22-06-21 18:16,1.5087,152.2443,1166.0058,590.1918
22-06-21 18:17,1.5028,152.1902,1144.7485,590.7271
22-06-21 18:18,1.5025,152.1563,1140.6119,591.2693
22-06-21 18:19,1.5025,152.1462,1156.8603,592.9211
22-06-21 18:20,1.5025,152.1455,1144.8445,581.4973
22-06-21 18:21,1.5025,152.1183,1146.9305,590.4134
22-06-21 18:22,1.5025,152.0973,1148.2017,590.7692
22-06-21 18:23,1.5025,152.0851,1135.3952,588.2237
22-06-21 18:24,1.5025,152.077,1147.352,582.0475
22-06-21 18:25,1.5025,152.0903,1161.1017,578.6442
22-06-21 18:26,1.5009,152.0834,1141.1465,579.1397
22-06-21 18:27,1.4967,152.0863,1133.0435,593.7722
22-06-21 18:28,1.4964,152.0999,1145.7021,594.0085
22-06-21 18:29,1.4964,152.0806,1143.9338,593.6913
22-06-21 18:30,1.4964,152.0753,1150.2237,590.1938
22-06-21 18:31,1.4964,152.093,1157.6691,581.7084
22-06-21 18:32,1.4964,152.0747,1132.9769,597.0786
22-06-21 18:33,1.4964,152.0436,1148.4776,604.4523
22-06-21 18:34,1.4964,152.0656,1161.4768,601.6205
22-06-21 18:35,1.4964,152.0852,1135.7018,597.4966
22-06-21 18:36,1.501,152.0537,1147.6076,596.1891
22-06-21 18:37,1.5135,152.0501,1147.1565,578.499
22-06-21 18:38,1.5143,152.0535,1134.1584,590.5001
22-06-21 18:39,1.5143,152.0396,1136.8732,604.1421
22-06-21 18:40,1.5143,152.0335,1162.4794,604.431
22-06-21 18:41,1.5143,152.0571,1139.1116,611.8247
22-06-21 18:42,1.5143,152.0564,1146.7786,607.0554
22-06-21 18:43,1.5143,152.0292,1163.5745,589.9033
22-06-21 18:44,1.5143,151.9933,1148.0757,582.5657
22-06-21 18:45,1.5143,151.966,1144.5657,590.8085
22-06-21 18:46,1.5057,151.9611,1153.5018,590.587
22-06-21 18:47,1.482,151.9468,1139.3664,592.687
22-06-21 18:48,1.4806,151.972,1141.1413,596.6913
22-06-21 18:49,1.4806,152.0242,1156.4799,594.6133
22-06-21 18:50,1.4806,152.0489,1135.9818,581.3265
22-06-21 18:51,1.4806,152.0523,1141.9284,597.6543
22-06-21 18:52,1.4806,152.0761,1157.6821,596.7165
22-06-21 18:53,1.4806,152.0719,1140.7414,589.5844
22-06-21 18:54,1.4806,152.081,1138.9099,587.9201
22-06-21 18:55,1.4806,152.0916,1155.9145,596.4301
22-06-21 18:56,1.4935,152.1075,1139.8914,588.9244
22-06-21 18:57,1.5293,152.1363,1143.9083,588.5358
22-06-21 18:58,1.5314,152.1445,1153.1865,596.6833
22-06-21 18:59,1.5314,152.176,1134.2747,600.7411
22-06-21 19:00,1.5314,152.2024,1132.1777,605.4349
22-06-21 19:01,1.5314,152.2449,1155.0376,590.1802
22-06-21 19:02,1.5314,152.2824,1145.3073,594.3953
22-06-21 19:03,1.5314,152.3398,1153.8082,601.5263
22-06-21 19:04,1.5314,152.4021,1155.1205,586.2683
22-06-21 19:05,1.5314,152.4547,1134.6726,574.4621
22-06-21 19:06,1.5292,152.5216,1138.1205,595.2245
22-06-21 19:07,1.5229,152.6231,1153.6887,596.553
22-06-21 19:08,1.5226,152.7074,1134.2085,598.2454
22-06-21 19:09,1.5226,152.821,1135.9052,600.3967
22-06-21 19:10,1.5226,153.0616,1151.8408,592.3935
22-06-21 19:11,1.5226,153.46,1141.8926,589.7288
22-06-21 19:12,1.5226,153.9633,1145.6478,578.3983
22-06-21 19:13,1.5226,154.5509,1144.9071,574.963
22-06-21 19:14,1.5226,155.0001,1133.6156,577.791
22-06-21 19:15,1.5226,154.4894,1143.0285,577.4195
22-06-21 19:16,1.5239,153.472,1154.2396,591.8367
22-06-21 19:17,1.5279,152.931,1148.8188,582.3858
22-06-21 19:18,1.5281,152.6477,1145.4909,570.9243
22-06-21 19:19,1.5281,152.4819,1147.8621,586.0562
22-06-21 19:20,1.5281,152.3785,1135.7508,591.8224
22-06-21 19:21,1.5281,152.291,1138.8734,594.4812
22-06-21 19:22,1.5281,152.2427,1153.7369,602.554
22-06-21 19:23,1.5281,152.1921,1135.8522,590.7667
22-06-21 19:24,1.5281,152.1474,1137.4802,593.4224
22-06-21 19:25,1.5281,152.1287,1149.5047,589.4271
22-06-21 19:26,1.5284,152.1102,1135.6302,590.9137
22-06-21 19:27,1.5291,152.0712,1145.2008,588.9591
22-06-21 19:28,1.5292,152.0665,1156.1979,586.81
22-06-21 19:29,1.5292,152.0397,1142.9891,587.2681
22-06-21 19:30,1.5292,152.0368,1154.7594,595.8865
22-06-21 19:31,1.5292,152.0136,1143.2217,589.6845
22-06-21 19:32,1.5292,152.012,1134.1004,587.8249
22-06-21 19:33,1.5292,151.9905,1146.6328,588.2587
22-06-21 19:34,1.5292,152.0049,1153.6079,592.8232
22-06-21 19:35,1.5292,152.0211,1154.4325,605.0032
22-06-21 19:36,1.5287,152.0249,1154.7619,600.6128
22-06-21 19:37,1.5273,152.0575,1149.1882,584.4376
22-06-21 19:38,1.5273,152.0653,1126.0518,604.8716
22-06-21 19:39,1.5273,152.0539,1139.555,597.1484
22-06-21 19:40,1.5273,152.0623,1151.8724,585.2207
22-06-21 19:41,1.5273,152.0682,1140.5637,596.0886
22-06-21 19:42,1.5273,152.0816,1145.0341,604.1644
22-06-21 19:43,1.5273,152.0827,1148.1527,600.4515
22-06-21 19:44,1.5273,152.0892,1146.9021,593.2157
22-06-21 19:45,1.5273,152.0856,1153.4469,594.3041
22-06-21 19:46,1.5347,152.0933,1140.006,601.651
22-06-21 19:47,1.5561,152.1002,1137.5643,588.6375
22-06-21 19:48,1.5574,152.1159,1136.1352,599.4089
22-06-21 19:49,1.5574,152.1354,1140.7385,598.8003
22-06-21 19:50,1.5574,152.1312,1131.959,589.323
22-06-21 19:51,1.5574,152.1613,1144.3304,601.43
22-06-21 19:52,1.5574,152.16,1135.7483,598.2074
22-06-21 19:53,1.5574,152.1368,1137.1839,589.7651
22-06-21 19:54,1.5574,152.1266,1149.7707,591.8965
22-06-21 19:55,1.5574,152.1395,1151.0616,592.0621
22-06-21 19:56,1.5586,152.1602,1131.4126,591.7829
22-06-21 19:57,1.5619,152.1636,1152.4871,591.9369
22-06-21 19:58,1.5621,152.1983,1135.7077,590.0002
22-06-21 19:59,1.5621,152.2397,1130.9587,590.9237
22-06-21 20:00,1.5621,152.2819,1153.3841,589.3601
22-06-21 20:01,1.5621,152.3265,1140.0129,589.2532
22-06-21 20:02,1.5621,152.3944,1133.1482,590.0899
22-06-21 20:03,1.5621,152.4723,1151.224,589.9013
22-06-21 20:04,1.5621,152.5709,1153.0575,589.7001
22-06-21 20:05,1.5621,152.636,1150.8137,590.0163
22-06-21 20:06,1.5407,152.7297,1154.9007,591.8506
22-06-21 20:07,1.4778,152.8464,1137.9275,589.2187
22-06-21 20:08,1.4737,153.1344,1139.1617,583.5396
22-06-21 20:09,1.4737,153.7124,1161.1754,584.1877
22-06-21 20:10,1.4737,154.4208,1128.558,589.3966
22-06-21 20:11,1.4737,155.1337,1136.9967,585.3971
22-06-21 20:12,1.4737,155.045,1156.4722,588.8872
22-06-21 20:13,1.4737,153.8629,1129.8549,590.2667
22-06-21 20:14,1.4737,153.0686,1132.6592,587.7
22-06-21 20:15,1.4737,152.7232,1143.1028,592.6953
22-06-21 20:16,1.4938,152.5269,1133.2986,592.5839
22-06-21 20:17,1.553,152.3947,1141.8126,589.1414
22-06-21 20:18,1.5569,152.2939,1155.2408,586.9666
22-06-21 20:19,1.5569,152.2277,1139.5068,592.89
22-06-21 20:20,1.5569,152.1957,1138.0849,589.3296
22-06-21 20:21,1.5569,152.1863,1150.0191,587.3638
22-06-21 20:22,1.5569,152.1758,1127.5604,591.4304
22-06-21 20:23,1.5569,152.1683,1142.0891,590.6681
22-06-21 20:24,1.5569,152.1619,1153.4416,581.8649
22-06-21 20:25,1.5569,152.1636,1146.1685,590.0886
22-06-21 20:26,1.5505,152.1667,1142.7224,594.6517
22-06-21 20:27,1.5316,152.1604,1158.0758,598.6528
22-06-21 20:28,1.5303,152.1506,1141.0192,587.0887
22-06-21 20:29,1.5303,152.1671,1144.4688,592.8012
22-06-21 20:30,1.5303,152.1713,1157.4961,595.1081
22-06-21 20:31,1.5303,152.1463,1143.8148,596.2244
22-06-21 20:32,1.5303,152.1388,1164.2695,590.0448
22-06-21 20:33,1.5303,152.1319,1155.0096,590.5655
22-06-21 20:34,1.5303,152.146,1138.3452,593.4941
22-06-21 20:35,1.5303,152.1605,1143.8672,593.8388
22-06-21 20:36,1.535,152.1554,1165.3729,594.7343
22-06-21 20:37,1.549,152.1568,1138.2717,593.2327
22-06-21 20:38,1.5499,152.1476,1135.7109,588.59
22-06-21 20:39,1.5499,152.1567,1159.9575,586.9363
22-06-21 20:40,1.5499,152.1626,1137.5262,597.7905
22-06-21 20:41,1.5499,152.1721,1137.9388,584.0922
22-06-21 20:42,1.5499,152.1635,1158.6331,595.7749
22-06-21 20:43,1.5499,152.142,1135.5541,592.5372
22-06-21 20:44,1.5499,152.1476,1149.0727,586.6603
22-06-21 20:45,1.5499,152.1512,1159.7244,598.5762
22-06-21 20:46,1.5531,152.159,1139.0444,595.2861
22-06-21 20:47,1.5626,152.1602,1146.3554,592.6668
22-06-21 20:48,1.5632,152.1766,1157.1279,586.2188
22-06-21 20:49,1.5632,152.2198,1133.4398,604.5033
22-06-21 20:50,1.5632,152.2665,1143.0209,597.2251
22-06-21 20:51,1.5632,152.2776,1144.3191,597.4912
22-06-21 20:52,1.5632,152.2725,1134.3198,592.468
22-06-21 20:53,1.5632,152.259,1149.5263,595.5301
22-06-21 20:54,1.5632,152.254,1161.7471,593.5894
22-06-21 20:55,1.5632,152.2608,1140.9154,593.4505
22-06-21 20:56,1.5631,152.2749,1155.6101,597.0484
22-06-21 20:57,1.5626,152.2912,1143.7492,596.8822
22-06-21 20:58,1.5626,152.3096,1138.8414,601.6397
22-06-21 20:59,1.5626,152.3279,1160.556,595.6943
22-06-21 21:00,1.5626,152.3522,1159.8027,592.547
22-06-21 21:01,1.5626,152.3686,1133.5427,597.284
22-06-21 21:02,1.5626,152.3909,1154.2802,592.202
22-06-21 21:03,1.5626,152.411,1162.9963,594.3141
22-06-21 21:04,1.5626,152.4402,1151.7922,594.5077
22-06-21 21:05,1.5626,152.4855,1169.4029,584.4239
22-06-21 21:06,1.5561,152.5134,1167.5357,571.8047
22-06-21 21:07,1.5363,152.5803,1132.0185,588.6817
22-06-21 21:08,1.535,152.6236,1151.9664,593.1031
22-06-21 21:09,1.535,152.7032,1153.2777,585.093
22-06-21 21:10,1.535,152.8073,1131.8558,591.6631
22-06-21 21:11,1.535,152.9168,1155.3682,592.3477
22-06-21 21:12,1.535,153.1616,1147.0049,592.3411
22-06-21 21:13,1.535,153.6492,1140.7838,588.8293
22-06-21 21:14,1.535,154.239,1148.2453,590.7028
22-06-21 21:15,1.535,154.7801,1141.0355,590.157
22-06-21 21:16,1.5402,154.8382,1144.6974,583.5231
22-06-21 21:17,1.5564,153.8619,1154.3967,588.3293
22-06-21 21:18,1.5576,153.173,1157.629,591.9098
22-06-21 21:19,1.5576,152.7699,1142.3675,592.5677
22-06-21 21:20,1.5576,152.5487,1160.8972,593.281
22-06-21 21:21,1.5576,152.4246,1146.5814,599.8015
22-06-21 21:22,1.5576,152.3238,1135.452,590.4566
22-06-21 21:23,1.5576,152.2627,1166.3089,606.0957
22-06-21 21:24,1.5576,152.2363,1143.73,594.49
22-06-21 21:25,1.5576,152.1827,1135.118,576.0929
22-06-21 21:26,1.5545,152.12,1155.0069,574.7424
22-06-21 21:27,1.5448,152.0822,1161.5684,584.5469
22-06-21 21:28,1.5441,152.0504,1152.3793,590.1847
22-06-21 21:29,1.5441,152.033,1168.1493,589.7848
22-06-21 21:30,1.5441,152.023,1150.1719,574.4529
22-06-21 21:31,1.5441,152.0011,1142.3226,591.3644
22-06-21 21:32,1.5441,151.9546,1165.4973,594.2616
22-06-21 21:33,1.5441,151.9276,1148.4384,592.727
22-06-21 21:34,1.5441,151.9453,1139.7303,587.241
22-06-21 21:35,1.5441,152.0009,1153.6605,586.8843
22-06-21 21:36,1.55,152.0254,1155.5065,588.6249
22-06-21 21:37,1.5685,152.0407,1141.9366,588.3395
22-06-21 21:38,1.5698,152.0408,1154.8395,589.3899
22-06-21 21:39,1.5698,152.0236,1136.6282,587.333
22-06-21 21:40,1.5698,152.0609,1136.207,589.5031
22-06-21 21:41,1.5698,152.1064,1158.3507,588.1801
22-06-21 21:42,1.5698,152.1165,1138.2575,581.1442
22-06-21 21:43,1.5698,152.1191,1141.0925,601.5566
22-06-21 21:44,1.5698,152.1503,1159.2331,604.0458
22-06-21 21:45,1.5698,152.1571,1146.8243,588.0813
22-06-21 21:46,1.5543,152.1566,1148.0943,584.6606
22-06-21 21:47,1.5053,152.1537,1152.4311,579.3094
22-06-21 21:48,1.5017,152.152,1152.6847,593.5398
22-06-21 21:49,1.5017,152.1658,1165.6119,593.7616
22-06-21 21:50,1.5017,152.1922,1157.4126,586.4474
22-06-21 21:51,1.5017,152.2167,1145.0089,586.0704
22-06-21 21:52,1.5017,152.2432,1144.8264,596.0625
22-06-21 21:53,1.5017,152.2857,1160.1474,592.9745
22-06-21 21:54,1.5017,152.3063,1145.6508,596.5166
22-06-21 21:55,1.5017,152.3501,1153.0915,609.4
22-06-21 21:56,1.5074,152.4171,1173.8167,597.3591
22-06-21 21:57,1.5257,152.4911,1144.5766,585.9473
22-06-21 21:58,1.527,152.5875,1148.3824,594.5316
22-06-21 21:59,1.527,152.6621,1165.1423,599.6061
22-06-21 22:00,1.527,152.7138,1134.0209,606.259
22-06-21 22:01,1.527,152.8425,1139.9508,592.4136
22-06-21 22:02,1.527,153.0559,1162.5296,585.7702
22-06-21 22:03,1.527,153.4679,1148.6614,592.566
22-06-21 22:04,1.527,154.1105,1154.0938,587.3725
22-06-21 22:05,1.527,154.833,1171.9366,583.0735
22-06-21 22:06,1.5301,155.2181,1145.8259,597.9383
22-06-21 22:07,1.5398,154.1846,1133.6027,590.3026
22-06-21 22:08,1.5405,153.2899,1154.2644,589.8499
22-06-21 22:09,1.5405,152.8589,1143.3979,593.5203
22-06-21 22:10,1.5405,152.6304,1133.263,584.7908
22-06-21 22:11,1.5405,152.4698,1162.7713,599.5041
22-06-21 22:12,1.5405,152.3599,1140.3018,597.2839
22-06-21 22:13,1.5405,152.2827,1148.1299,597.0677
22-06-21 22:14,1.5405,152.2279,1164.1103,590.9909
22-06-21 22:15,1.5405,152.1669,1139.0682,589.7644
22-06-21 22:16,1.5453,152.1243,1151.2702,587.7639
22-06-21 22:17,1.5608,152.1037,1160.9871,589.4695
22-06-21 22:18,1.562,152.0771,1147.5886,592.1923
22-06-21 22:19,1.562,152.0699,1147.8801,593.1964
22-06-21 22:20,1.562,152.0543,1160.279,592.584
22-06-21 22:21,1.562,152.019,1153.194,589.7905
22-06-21 22:22,1.562,151.9996,1153.5579,592.87
22-06-21 22:23,1.562,151.9926,1161.0573,595.0664
22-06-21 22:24,1.562,151.9955,1138.97,593.0815
22-06-21 22:25,1.562,151.9789,1151.5838,592.1147
22-06-21 22:26,1.5573,151.9646,1162.619,588.9058
22-06-21 22:27,1.542,151.9622,1132.4487,598.6688
22-06-21 22:28,1.5409,151.9689,1149.1844,596.7615
22-06-21 22:29,1.5409,151.9805,1160.9278,592.5126
22-06-21 22:30,1.5409,151.9937,1139.7951,582.9731
22-06-21 22:31,1.5409,152.008,1146.4518,590.6977
22-06-21 22:32,1.5409,151.9898,1163.2499,592.0778
22-06-21 22:33,1.5409,151.9787,1144.8475,591.2791
22-06-21 22:34,1.5409,151.9771,1147.7689,590.8153
22-06-21 22:35,1.5409,151.997,1155.5271,591.9751
22-06-21 22:36,1.5477,152.015,1136.7159,586.5248
22-06-21 22:37,1.57,151.9751,1142.5594,579.5043
22-06-21 22:38,1.5717,151.9206,1160.9186,583.5223
22-06-21 22:39,1.5717,151.9007,1133.3888,588.2267
22-06-21 22:40,1.5717,151.8955,1143.7898,592.1976
22-06-21 22:41,1.5717,151.8918,1172.6443,591.7596
22-06-21 22:42,1.5717,151.9032,1178.6147,588.479
22-06-21 22:43,1.5717,151.9018,1176.928,588.8115
22-06-21 22:44,1.5717,151.9033,1187.143,587.5478
22-06-21 22:45,1.5717,151.9075,1174.3063,582.7439
22-06-21 22:46,1.5648,151.9646,1184.3592,586.8413
22-06-21 22:47,1.5421,152.0358,1176.6729,595.2201
22-06-21 22:48,1.5403,152.0854,1157.4642,595.7123
22-06-21 22:49,1.5403,152.1392,1163.2386,583.1565
22-06-21 22:50,1.5403,152.1894,1171.5996,593.9337
22-06-21 22:51,1.5403,152.281,1155.7931,592.084
22-06-21 22:52,1.5403,152.3901,1145.9348,588.1006
22-06-21 22:53,1.5403,152.4587,1148.2699,594.2623
22-06-21 22:54,1.5403,152.5588,1150.1721,590.5321
22-06-21 22:55,1.5403,152.734,1159.2932,596.0246
22-06-21 22:56,1.5494,152.8539,1154.1632,596.4451
22-06-21 22:57,1.5796,153.0187,1141.948,593.4098
22-06-21 22:58,1.582,153.3258,1170.0449,592.457
22-06-21 22:59,1.582,153.9134,1170.0807,594.9197
22-06-21 23:00,1.582,154.7273,1165.85,597.4444
22-06-21 23:01,1.582,155.265,1167.448,590.2755
22-06-21 23:02,1.582,154.3997,1171.9408,586.1335
22-06-21 23:03,1.582,153.2787,1159.0644,594.7976
22-06-21 23:04,1.582,152.7652,1159.3675,592.3554
22-06-21 23:05,1.582,152.5112,1148.5944,591.3331
22-06-21 23:06,1.5693,152.3437,1141.2596,590.3862
22-06-21 23:07,1.5271,152.2373,1153.86,589.1881
22-06-21 23:08,1.5237,152.1673,1160.564,591.2159
